id,nombre,promedio,estado
5445,Juan Domínguez Rubio,4.86,Suspenso
5446,Ágata Molina Carrillo,4.23,Suspenso
5447,Adrián Lara Caballero,5.42,Aprobado
5448,Hugo Alcaraz Carrasco,4.88,Suspenso
5449,Paula Santos Vicente,4.02,Suspenso
5450,Noemí Valdés Palma,6.27,Aprobado
5451,Eva Pinto Suárez,6.53,Aprobado
5452,Mónica Vela Villar,2.93,Suspenso
5453,Rafael Herrero Herrera,3.48,Suspenso
5454,Ágata Cordero Montes,5.12,Aprobado
5455,Joaquín Rubio Romero,4.02,Suspenso
5456,Samuel Pacheco López,3.42,Suspenso
5457,Óscar Vicente Pinto,5.9,Aprobado
5458,Raúl Alonso Pérez,3.7,Suspenso
5459,Óscar Sierra Pérez,5.32,Aprobado
5460,Beatriz Correa Luna,3.42,Suspenso
5461,Silvia Díaz Santos,3.03,Suspenso
5462,Nerea Rivas López,3.48,Suspenso
5463,Daniela Reina Medina,6.58,Aprobado
5464,Javier Estévez Figueroa,7.38,Aprobado
5465,Tomás Espinosa Alemán,5.08,Aprobado
5466,Alicia Peralta Ramos,6.7,Aprobado
5467,Alba Aguilar Soto,6.43,Aprobado
5468,Noelia Domínguez Medina,3.26,Suspenso
5469,Elisa Téllez Santos,5.17,Aprobado
5470,Fernando Navarro Ferrer,2.46,Suspenso
5471,Patricia Soler Cordero,4.38,Suspenso
5472,Claudio Soto Cordero,6.36,Aprobado
5473,Emilio Mesa Delgado,5.07,Aprobado
5474,Eva Garrido Pérez,4.92,Suspenso
5475,Lourdes Vela Aguilar,5.9,Aprobado
5476,Santiago Calderón Ortiz,7.33,Aprobado
5477,Kevin Bermúdez Alcaraz,4.78,Suspenso
5478,Noemí Alonso Rico,4.27,Suspenso
5479,Adela Peña Caballero,3.87,Suspenso
5480,Noemí Santos Pérez de León,2.0,Suspenso
5481,Daniel Estévez Bravo,5.42,Aprobado
5482,Pilar Vallejo Nieto,5.32,Aprobado
5483,Rosa Torres Alonso,6.72,Aprobado
5484,Rubén Fuentes Pacheco,6.37,Aprobado
5485,Víctor Valverde Cordero,6.17,Aprobado
5486,Paula Ramírez Herrero,4.9,Suspenso
5487,Juan Pozo Miranda,7.9,Aprobado
5488,Ana Pizarro Montoya,5.52,Aprobado
5489,Ángel Soler Medina,8.37,Aprobado
5490,Fabio Ferrer Flores,6.03,Aprobado
5491,Ernesto Zamora Montoya,4.52,Suspenso
5492,Mario Durán Alcaraz,5.7,Aprobado
5493,Alicia Cuadrado Flores,3.92,Suspenso
5494,Alejandro Cruz Estévez,5.27,Aprobado
5495,María Gallardo Soler,5.55,Aprobado
5496,Javier Campos Alcaraz,4.98,Suspenso
5497,Lucas Camacho Rico,5.47,Aprobado
5498,Patricia Lara Pardo,4.86,Suspenso
5499,Santiago Morales Romero,3.4,Suspenso
5500,Ángel Rico León,6.6,Aprobado
5501,Kevin Vela Arroyo,7.17,Aprobado
5502,Celeste Pozo Molina,3.8,Suspenso
5503,Joaquín Espinosa Montoya,4.82,Suspenso
5504,Pablo Herrero Rosales,5.6,Aprobado
5505,Raquel Correa Camacho,6.72,Aprobado
5506,Javier Sierra Santos,3.53,Suspenso
5507,Laura Arias Jiménez,4.7,Suspenso
5508,Francisco Gallardo Méndez,6.08,Aprobado
5509,Hugo Reyes Bermúdez,6.38,Aprobado
5510,Nerea Pozo Correa,4.72,Suspenso
5511,Alejandro Valverde Iglesias,6.55,Aprobado
5512,Andrés Soto Reyes,4.6,Suspenso
5513,Noemí Fuentes Soto,7.58,Aprobado
5514,Ángel Rey Pizarro,6.8,Aprobado
5515,Sara Sánchez Pérez de León,4.8,Suspenso
5516,Sara Del Valle Rivas,6.34,Aprobado
5517,Esther Montes Rubio,4.73,Suspenso
5518,Samuel Pardo Medina,5.43,Aprobado
5519,Esther Gutiérrez Cordero,4.83,Suspenso
5520,Francisco Camacho Suárez,7.38,Aprobado
5521,Francisco Villalba Cuenca,6.57,Aprobado
5522,Hugo Ruiz Benítez,4.78,Suspenso
5523,Kevin Flores Valdés,4.18,Suspenso
5524,Eva Herrero Bueno,5.92,Aprobado
5525,Elena Palacios León,4.34,Suspenso
5526,Silvia Carrillo Román,4.75,Suspenso
5527,Patricia Navarro Caballero,4.35,Suspenso
5528,Ernesto Herrera Pastor,3.82,Suspenso
5529,Juan Calderón Cordero,5.74,Aprobado
5530,Fabio Rico Navalón,4.05,Suspenso
5531,Mónica Palacios Alemán,4.74,Suspenso
5532,Camila Ramos Pérez,5.52,Aprobado
5533,Luis Téllez Álvarez,5.86,Aprobado
5534,Elena Ferrer Pérez,5.05,Aprobado
5535,Francisco Carrillo Prado,6.68,Aprobado
5536,Tomás Moreno Pacheco,4.97,Suspenso
5537,Cristina Benítez Soler,7.0,Aprobado
5538,Joaquín Alemán Rivas,7.24,Aprobado
5539,Ágata Castaño Herrero,6.67,Aprobado
5540,Celeste Soler Zamora,7.4,Aprobado
5541,Manuel Bermúdez Rosales,3.12,Suspenso
5542,María Suárez Reyes,5.56,Aprobado
5543,Andrea Del Valle Pascual,1.4,Suspenso
5544,César Reyes Aranda,3.4,Suspenso
5545,Ágata López Pérez,6.78,Aprobado
5546,Rosa Pizarro Blanco,5.58,Aprobado
5547,Rocío Bermúdez Campos,6.0,Aprobado
5548,Enrique Segura Ramos,5.25,Aprobado
5549,Carlos Cano Bravo,6.27,Aprobado
5550,Ernesto Peralta Flores,4.95,Suspenso
5551,Nuria Blanco Luna,6.0,Aprobado
5552,Victoria Campos Reina,4.2,Suspenso
5553,Ernesto Iglesias Gallardo,2.98,Suspenso
5554,Benjamín Marín Ruiz,5.25,Aprobado
5555,Beatriz Molina Aguilar,5.38,Aprobado
5556,Sara Rico Valverde,6.72,Aprobado
5557,Rubén Cano Marín,3.95,Suspenso
5558,Raquel Villalba Miranda,7.45,Aprobado
5559,Verónica Romero Méndez,5.5,Aprobado
5560,Valeria Suárez Flores,6.62,Aprobado
5561,Judit Conde Navarro,7.17,Aprobado
5562,Nicolás Estévez Pérez de León,6.25,Aprobado
5563,Andrea Santos Benítez,3.17,Suspenso
5564,Manuel Delgado Luna,4.58,Suspenso
5565,Pablo Jiménez Palacios,5.97,Aprobado
5566,Noelia Díaz Hernández,5.42,Aprobado
5567,Judit Luna Prado,4.7,Suspenso
5568,Verónica Calderón Herrero,5.07,Aprobado
5569,Adela Mora Miranda,2.75,Suspenso
5570,Sofía Lozano Iglesias,6.07,Aprobado
5571,Andrés Serrano Delgado,6.22,Aprobado
5572,Mónica Marín Rubio,6.23,Aprobado
5573,Sofía Alonso Rubio,4.8,Suspenso
5574,Alberto Navalón Ramos,6.77,Aprobado
5575,Sara Serrano Gómez,4.58,Suspenso
5576,Enrique Cano Reina,7.56,Aprobado
5577,Mario Ramos Palacios,3.13,Suspenso
5578,Álex Román Miranda,2.4,Suspenso
5579,Alba Herrero Villar,5.46,Aprobado
5580,Lucía Villar Bueno,5.9,Aprobado
5581,Álvaro Reina Carrasco,3.87,Suspenso
5582,Ismael Domínguez Navalón,5.78,Aprobado
5583,Laura Alcaraz Benítez,4.32,Suspenso
5584,Nerea Martín Calderón,1.8,Suspenso
5585,David Herrero Moreno,5.62,Aprobado
5586,Lucía Cuenca Rubio,2.93,Suspenso
5587,Julia Arroyo Espinosa,3.57,Suspenso
5588,Mónica Miranda Arias,6.7,Aprobado
5589,Teresa Arroyo Ramírez,4.33,Suspenso
5590,Francisco Téllez Peralta,6.17,Aprobado
5591,Juan Gil Del Valle,2.76,Suspenso
5592,Valeria Pascual Navarro,2.68,Suspenso
5593,Adrián Nieto Reyes,4.52,Suspenso
5594,Álvaro Navalón Ramírez,3.98,Suspenso
5595,Ana Olivares Cuenca,5.14,Aprobado
5596,Nuria Blanco Iglesias,6.05,Aprobado
5597,Rafael Conde Mora,3.88,Suspenso
5598,Lidia Correa Pastor,4.08,Suspenso
5599,David Campos Ruiz,6.3,Aprobado
5600,Paula Iglesias Conde,5.62,Aprobado
5601,Gabriela Pardo Rubio,6.35,Aprobado
5602,Tomás Zamora Arroyo,3.63,Suspenso
5603,Ana Peña Esteban,3.13,Suspenso
5604,Pablo Conde Méndez,4.9,Suspenso
5605,Mireia Cuadrado Bermúdez,6.5,Aprobado
5606,Hugo Morales Romero,5.1,Aprobado
5607,Alejandro Pacheco Moreno,4.22,Suspenso
5608,Mireia Segura Villalba,5.53,Aprobado
5609,Manuel Peralta Méndez,3.3,Suspenso
5610,Ágata Álvarez Palma,8.38,Aprobado
5611,Daniela Pardo Vicente,3.65,Suspenso
5612,María Villar Téllez,4.85,Suspenso
5613,Cristina Montes Cruz,3.1,Suspenso
5614,Pilar Calderón Díaz,6.72,Aprobado
5615,Héctor Segura Iglesias,3.95,Suspenso
5616,Joaquín Ortiz Conde,3.35,Suspenso
5617,Guillermo Navarro Martín,7.03,Aprobado
5618,Gema Ortiz Santos,3.23,Suspenso
5619,Sofía Pinto Peña,3.8,Suspenso
5620,Carmen Montoya Pardo,6.57,Aprobado
5621,Verónica Méndez López,3.82,Suspenso
5622,Héctor Rico Suárez,6.38,Aprobado
5623,Gabriela Vallejo Gutiérrez,7.47,Aprobado
5624,Felipe Valverde Molina,4.7,Suspenso
5625,Guillermo Hernández Vicente,6.77,Aprobado
5626,Hugo Miranda Montes,6.28,Aprobado
5627,Francisco Conde Pinto,5.5,Aprobado
5628,Ana Ramos Martín,6.6,Aprobado
5629,Julia León Osorio,2.5,Suspenso
5630,Camila Benítez Herrero,3.4,Suspenso
5631,Lorena Campos Nieto,4.92,Suspenso
5632,Olga Calvo Caballero,6.8,Aprobado
5633,David Arias Espinosa,5.9,Aprobado
5634,Olga Luna Soler,8.37,Aprobado
5635,David Bravo Montoya,4.8,Suspenso
5636,Felipe Álvarez Cordero,5.37,Aprobado
5637,Benjamín Ramírez Zamora,2.02,Suspenso
5638,Alejandro Arroyo Ramos,6.48,Aprobado
5639,Natalia Segura Cano,5.96,Aprobado
5640,Rita Navalón Romero,5.23,Aprobado
5641,Judit Herrero Flores,5.48,Aprobado
5642,Eva Pascual Mora,5.8,Aprobado
5643,Olga Lara Navarro,3.43,Suspenso
5644,Rebeca Arroyo Valverde,5.53,Aprobado
5645,Rosa Zamora Esteban,4.5,Suspenso
5646,Pilar Montoya Méndez,4.72,Suspenso
5647,César Valverde Cuadrado,5.6,Aprobado
5648,Raúl Osorio Vega,5.7,Aprobado
5649,Isabel Soto Vargas,6.7,Aprobado
5650,Álex Morales Román,4.67,Suspenso
5651,Nicolás Romero Calvo,5.15,Aprobado
5652,Olga Méndez Gil,8.3,Aprobado
5653,Irene Carrasco Navalón,1.98,Suspenso
5654,Julia Olivares López,2.3,Suspenso
5655,Claudio López Pérez de León,3.83,Suspenso
5656,Álvaro Nieto Pinto,6.06,Aprobado
5657,Víctor Vicente Domínguez,5.4,Aprobado
5658,Carmen Rey Garrido,4.62,Suspenso
5659,Pablo Salas Calvo,3.6,Suspenso
5660,Paula Pacheco Téllez,5.3,Aprobado
5661,Adela Ortiz Ferrer,4.37,Suspenso
5662,Sara López Villar,3.84,Suspenso
5663,Ernesto Molina Cuadrado,3.0,Suspenso
5664,Óscar Vargas Gil,3.07,Suspenso
5665,Eva León Cordero,3.92,Suspenso
5666,Felipe Peña Gil,6.33,Aprobado
5667,Carmen Cordero Campos,4.8,Suspenso
5668,Victoria Vargas Ramos,4.77,Suspenso
5669,Adrián Gutiérrez Mora,4.03,Suspenso
5670,Samuel Osorio Aranda,4.7,Suspenso
5671,Natalia Peña López,5.07,Aprobado
5672,Patricia Campos Cruz,4.45,Suspenso
5673,Alberto Vela Vallejo,1.57,Suspenso
5674,Rafael Palma Ramos,5.08,Aprobado
5675,Rebeca Palacios Jiménez,3.06,Suspenso
5676,Irene Espinosa Arias,7.53,Aprobado
5677,Victoria Ramírez Cuadrado,5.73,Aprobado
5678,Javier Rosales Calderón,4.25,Suspenso
5679,Ana Cebrián Lara,4.37,Suspenso
5680,Nuria Rosales Vargas,2.57,Suspenso
5681,Daniel Reyes Mesa,4.78,Suspenso
5682,Mireia Esteban Alcaraz,3.6,Suspenso
5683,Elisa Vargas Soler,3.2,Suspenso
5684,Álvaro Román Cordero,4.7,Suspenso
5685,Alicia Del Valle Téllez,5.77,Aprobado
5686,Natalia Arroyo Espinosa,7.02,Aprobado
5687,Hugo Cruz Lara,4.83,Suspenso
5688,Guillermo Peña Campos,5.32,Aprobado
5689,Rosa León Gutiérrez,3.1,Suspenso
5690,Joaquín Calderón Jiménez,4.97,Suspenso
5691,Marta Del Valle Villar,3.7,Suspenso
5692,Víctor Pérez Salas,6.02,Aprobado
5693,Hugo Mora Mesa,6.2,Aprobado
5694,Adrián Valdés Olivares,2.88,Suspenso
5695,Ricardo Segura Villalba,4.27,Suspenso
5696,Rocío Palma Navarro,4.28,Suspenso
5697,Fabio Delgado Gallardo,3.16,Suspenso
5698,Patricia Álvarez Benítez,7.73,Aprobado
5699,Juan Palacios Vega,4.33,Suspenso
5700,Mateo Cuenca Estévez,6.65,Aprobado
5701,Diego Vicente Pinto,4.37,Suspenso
5702,Silvia Valdés Benítez,4.43,Suspenso
5703,Luis Calvo Luna,6.2,Aprobado
5704,Hugo Conde Soto,6.57,Aprobado
5705,Teresa Peralta Méndez,5.18,Aprobado
5706,Andrés Villar Pastor,7.35,Aprobado
5707,Yolanda Vargas Lara,2.9,Suspenso
5708,Rocío Garrido Bueno,5.35,Aprobado
5709,Daniel Alemán Marín,5.7,Aprobado
5710,Fabio Delgado Vicente,6.88,Aprobado
5711,Judit Álvarez Cordero,6.4,Aprobado
5712,Joaquín Vela Segura,2.1,Suspenso
5713,Verónica Serrano Herrero,6.32,Aprobado
5714,Cristina Caballero Cordero,5.24,Aprobado
5715,Santiago Montoya Gómez,4.58,Suspenso
5716,Alicia Rubio Mesa,5.17,Aprobado
5717,Adela Peña Cordero,5.38,Aprobado
5718,Judit Morales Prado,4.85,Suspenso
5719,Alba Pascual Miranda,4.9,Suspenso
5720,Ismael Ferrer Prado,6.2,Aprobado
5721,Lucas Palacios Villalba,2.8,Suspenso
5722,Eva Palma Iglesias,6.1,Aprobado
5723,Raúl Lara Soler,3.92,Suspenso
5724,Valeria Ruiz Vela,4.07,Suspenso
5725,Joaquín Suárez Cuadrado,3.45,Suspenso
5726,Nerea Román Santos,3.3,Suspenso
5727,Diego Esteban Luna,4.0,Suspenso
5728,Celeste Díaz Valdés,4.67,Suspenso
5729,Joaquín Ramírez Santos,4.37,Suspenso
5730,Lucía Calvo Gutiérrez,5.27,Aprobado
5731,César Vega Prado,7.05,Aprobado
5732,Patricia Lara Ferrer,5.37,Aprobado
5733,Paula Benítez Montoya,4.67,Suspenso
5734,Julia Rubio Navarro,6.3,Aprobado
5735,Candela León López,3.95,Suspenso
5736,Carlos Olivares Carrasco,6.55,Aprobado
5737,Esther Sánchez Rico,3.68,Suspenso
5738,Nuria Romero Hernández,3.12,Suspenso
5739,Noelia Vallejo Herrero,4.43,Suspenso
5740,Noelia Pacheco Torres,4.58,Suspenso
5741,Yolanda Mora Aranda,7.88,Aprobado
5742,Gema Castaño Soler,4.94,Suspenso
5743,Fabio Durán Mesa,5.14,Aprobado
5744,Andrés Ferrer Pizarro,3.83,Suspenso
5745,Kevin Bermúdez Lara,5.37,Aprobado
5746,Guillermo Rico Miranda,4.18,Suspenso
5747,Carmen Carrasco Durán,5.0,Aprobado
5748,Juan León Molina,6.02,Aprobado
5749,Mario Ruiz Pizarro,5.76,Aprobado
5750,Teresa Pérez de León Romero,4.3,Suspenso
5751,Juan Vela Domínguez,4.68,Suspenso
5752,Eva Pozo Sánchez,2.83,Suspenso
5753,Adrián Lozano Alonso,6.17,Aprobado
5754,Mireia Caballero Morales,2.37,Suspenso
5755,Sara Pascual Calderón,4.3,Suspenso
5756,Víctor Ruiz Vela,7.2,Aprobado
5757,Ernesto Gutiérrez Rico,6.8,Aprobado
5758,Lucas Bermúdez Espinosa,6.12,Aprobado
5759,Manuel Cano Román,5.8,Aprobado
5760,Francisco Cebrián Navalón,5.87,Aprobado
5761,Clara Luna Téllez,6.98,Aprobado
5762,Ana Rivas Valverde,6.4,Aprobado
5763,Isabel Gil Serrano,5.32,Aprobado
5764,Alicia Vargas Caballero,4.52,Suspenso
5765,Jorge Segura Cuenca,6.9,Aprobado
5766,Pablo Blanco Cebrián,2.52,Suspenso
5767,Alejandro Alcaraz Santos,5.6,Aprobado
5768,Andrés Rivas Quintero,4.23,Suspenso
5769,Álvaro Ruiz Pardo,3.23,Suspenso
5770,Gabriela Garrido Flores,3.9,Suspenso
5771,Mateo Quintero Del Valle,4.56,Suspenso
5772,Andrea Carrillo Vicente,5.54,Aprobado
5773,Enrique Cordero Rivas,5.7,Aprobado
5774,Adela Ramos Osorio,3.26,Suspenso
5775,Paula Herrero Herrero,5.7,Aprobado
5776,Rita Álvarez Soler,7.33,Aprobado
5777,Santiago Alcaraz Flores,5.6,Aprobado
5778,Isabel Cordero Quintero,5.95,Aprobado
5779,Adela Esteban Serrano,5.8,Aprobado
5780,Lourdes León Lozano,5.92,Aprobado
5781,Beatriz Villalba Peralta,3.6,Suspenso
5782,Tomás Garrido Sánchez,4.65,Suspenso
5783,Valeria Pacheco Valdés,4.4,Suspenso
5784,Daniela Cordero Pozo,6.15,Aprobado
5785,Adela Salas Herrera,4.35,Suspenso
5786,Ricardo Salas Reina,3.77,Suspenso
5787,Nuria Arroyo Ruiz,3.07,Suspenso
5788,Silvia Molina Ferrer,6.28,Aprobado
5789,Óliver Cordero Villar,4.14,Suspenso
5790,Tomás Méndez Ortiz,4.38,Suspenso
5791,Ricardo Ramos Moreno,3.9,Suspenso
5792,Clara Cruz Aguilar,6.0,Aprobado
5793,Samuel Cuenca Marín,3.13,Suspenso
5794,Raquel Alcaraz Santos,7.0,Aprobado
5795,Celeste Rubio Luna,7.67,Aprobado
5796,Fernando Alemán Reyes,5.3,Aprobado
5797,Francisco Navalón Villalba,4.8,Suspenso
5798,Noemí Vega Aranda,3.67,Suspenso
5799,Javier Montoya López,7.0,Aprobado
5800,Marta Sánchez Herrero,3.13,Suspenso
5801,Eva Ortiz Santos,5.1,Aprobado
5802,Ágata Cuadrado Pérez,4.97,Suspenso
5803,Natalia Benítez Zamora,7.0,Aprobado
5804,Raquel Vargas Díaz,6.0,Aprobado
5805,Óliver Delgado Soto,6.84,Aprobado
5806,Cristina Téllez Reina,3.57,Suspenso
5807,Nicolás Palacios Pascual,5.43,Aprobado
5808,Raquel Domínguez Segura,6.6,Aprobado
5809,Alejandro Sánchez Luna,7.97,Aprobado
5810,Francisco Téllez Segura,7.82,Aprobado
5811,Gema Cano Rosales,6.08,Aprobado
5812,Pablo Cordero Herrero,7.55,Aprobado
5813,Santiago Alcaraz Gallardo,5.47,Aprobado
5814,Gema Rubio Ramos,1.98,Suspenso
5815,Eva Morales Pinto,8.43,Aprobado
5816,Nicolás Correa Figueroa,5.2,Aprobado
5817,Álvaro Herrero Mesa,3.43,Suspenso
5818,Nicolás Rosales Pacheco,5.77,Aprobado
5819,Manuel Cano Moreno,6.2,Aprobado
5820,Luis Román Téllez,5.35,Aprobado
5821,Alicia López Segura,6.0,Aprobado
5822,Tomás Miranda Herrero,6.38,Aprobado
5823,Mireia Gallardo Peña,6.7,Aprobado
5824,Guillermo Peña Pérez de León,6.17,Aprobado
5825,Rubén Bravo Vela,6.36,Aprobado
5826,Javier Ortiz Gallardo,5.2,Aprobado
5827,Marta Mesa Cuenca,6.92,Aprobado
5828,Celeste Esteban Luna,4.77,Suspenso
5829,Iván Peralta Flores,6.55,Aprobado
5830,Rubén Pinto Cordero,3.37,Suspenso
5831,Alejandro Méndez Esteban,6.17,Aprobado
5832,Rocío Santos Cordero,5.2,Aprobado
5833,Patricia Villalba Rosales,4.93,Suspenso
5834,Jorge Cuadrado Jiménez,4.33,Suspenso
5835,Raúl Cuenca Miranda,7.0,Aprobado
5836,Rafael Villalba Rosales,4.58,Suspenso
5837,Héctor Ramos Navarro,7.78,Aprobado
5838,Julia Gallardo Peralta,4.07,Suspenso
5839,Pilar Osorio Rosales,6.8,Aprobado
5840,Adela Téllez Figueroa,5.65,Aprobado
5841,Rubén Esteban Molina,3.2,Suspenso
5842,Mario Palma Carrasco,5.7,Aprobado
5843,Paula Carrasco Rey,5.47,Aprobado
5844,Rubén Estévez Zamora,5.3,Aprobado
5845,Héctor Sierra Cordero,3.1,Suspenso
5846,Guillermo Garrido Vargas,6.52,Aprobado
5847,Rebeca López Gómez,5.68,Aprobado
5848,Gema Cuadrado Lozano,4.44,Suspenso
5849,Carlos Osorio Miranda,5.66,Aprobado
5850,Elena Nieto Mesa,4.24,Suspenso
5851,Héctor Garrido Marín,5.02,Aprobado
5852,Alejandro Salas Cuenca,5.52,Aprobado
5853,Sergio Alonso Flores,5.12,Aprobado
5854,Raquel Herrera Soler,4.6,Suspenso
5855,Nerea Morales Calvo,5.23,Aprobado
5856,Hugo Pérez Del Valle,4.85,Suspenso
5857,Jorge Pizarro Romero,5.17,Aprobado
5858,Eva Vallejo Bueno,4.1,Suspenso
5859,Álvaro Alcaraz Rey,4.82,Suspenso
5860,Julia Durán Santos,7.07,Aprobado
5861,Benjamín López Camacho,5.66,Aprobado
5862,Kevin Arroyo Bravo,4.4,Suspenso
5863,Iván Aguilar Herrera,2.37,Suspenso
5864,Alejandro Zamora Alemán,4.93,Suspenso
5865,Nicolás Caballero Marín,4.9,Suspenso
5866,Fabio Luna Fuentes,3.42,Suspenso
5867,Elisa Peralta Reina,7.63,Aprobado
5868,Álvaro Téllez Carrasco,6.1,Aprobado
5869,Mateo Fuentes Santos,3.43,Suspenso
5870,Fabio Olivares Delgado,3.77,Suspenso
5871,Francisco Cano Mora,3.3,Suspenso
5872,Isabel Martín Román,3.98,Suspenso
5873,Fabio Miranda Vallejo,5.35,Aprobado
5874,Juan Vicente Gutiérrez,5.02,Aprobado
5875,Noelia Herrero Arroyo,5.78,Aprobado
5876,Ángel Hernández Olivares,4.42,Suspenso
5877,Verónica Quintero Rubio,7.07,Aprobado
5878,Jorge Soler Osorio,4.4,Suspenso
5879,Emilio Ruiz Romero,3.67,Suspenso
5880,Lucas Domínguez Delgado,6.5,Aprobado
5881,Celeste Miranda Segura,6.23,Aprobado
5882,Elisa Cruz Domínguez,4.56,Suspenso
5883,Luis Carrasco Segura,5.83,Aprobado
5884,Clara Pardo Gil,7.1,Aprobado
5885,Lucía Conde Ramírez,4.93,Suspenso
5886,Alberto Rubio Herrero,7.97,Aprobado
5887,Ricardo Vallejo Olivares,3.0,Suspenso
5888,Patricia Reina Sánchez,6.0,Aprobado
5889,Paula Alonso Gutiérrez,5.32,Aprobado
5890,Nuria Cordero Correa,5.44,Aprobado
5891,Felipe Pozo Álvarez,6.6,Aprobado
5892,Alba Valverde Pozo,6.7,Aprobado
5893,Andrea Cordero León,6.92,Aprobado
5894,Teresa Calderón Ramírez,4.44,Suspenso
5895,Mónica Luna Pacheco,4.77,Suspenso
5896,Olga Bravo Calderón,5.58,Aprobado
5897,Alicia Rosales Pacheco,5.53,Aprobado
5898,Carlos Quintero Castaño,7.57,Aprobado
5899,Lidia Arias Montoya,5.84,Aprobado
5900,Alicia Arroyo Castaño,3.7,Suspenso
5901,Rita Bueno Sierra,3.8,Suspenso
5902,Fernando Torres Suárez,4.55,Suspenso
5903,Carmen Palma Navarro,6.24,Aprobado
5904,Luis Ruiz Esteban,6.78,Aprobado
5905,Nerea Sánchez Cuadrado,6.15,Aprobado
5906,Valeria Mora Castaño,3.4,Suspenso
5907,Clara Vega León,4.27,Suspenso
5908,Santiago Gutiérrez Osorio,5.88,Aprobado
5909,Jorge Caballero Valverde,6.37,Aprobado
5910,Valeria Gómez Del Valle,7.1,Aprobado
5911,Héctor Segura Ferrer,2.93,Suspenso
5912,Alejandro Ramos León,5.54,Aprobado
5913,Judit Nieto Calvo,5.72,Aprobado
5914,Raúl Castaño López,4.23,Suspenso
5915,Ismael Alemán Palacios,7.55,Aprobado
5916,Raquel Molina Delgado,5.36,Aprobado
5917,Camila Pastor Ramos,4.93,Suspenso
5918,Kevin Rosales Domínguez,4.55,Suspenso
5919,Judit Vargas Reina,4.67,Suspenso
5920,Marta Herrero Caballero,6.95,Aprobado
5921,Víctor Téllez Marín,4.88,Suspenso
5922,Mateo Rubio Cebrián,1.8,Suspenso
5923,Claudio Torres Medina,7.03,Aprobado
5924,Tomás Arias Alcaraz,5.03,Aprobado
5925,Óscar Sánchez Cordero,5.1,Aprobado
5926,Fernando Romero Correa,7.9,Aprobado
5927,Cristina Molina Mora,2.14,Suspenso
5928,Rocío Montoya Vega,5.12,Aprobado
5929,Santiago Romero Benítez,6.07,Aprobado
5930,Daniela Soto Pizarro,4.23,Suspenso
5931,Tomás Del Valle Palacios,3.76,Suspenso
5932,Alberto Bravo Cordero,7.9,Aprobado
5933,Isabel Alonso Quintero,1.38,Suspenso
5934,Héctor Pinto Vallejo,6.35,Aprobado
5935,Pilar Aranda Navalón,6.9,Aprobado
5936,Olga Alonso Durán,4.85,Suspenso
5937,Noelia Ortiz López,3.15,Suspenso
5938,Alberto Ramírez Fuentes,4.97,Suspenso
5939,Lidia Cruz Rivas,5.1,Aprobado
5940,Lucas Nieto Sánchez,5.68,Aprobado
5941,Lidia Arroyo Esteban,5.8,Aprobado
5942,Víctor Pardo Serrano,5.22,Aprobado
5943,Santiago Peña Valdés,6.32,Aprobado
5944,Tomás Peña Bermúdez,5.42,Aprobado
5945,Enrique Segura Caballero,2.77,Suspenso
5946,Olga Esteban Durán,8.37,Aprobado
5947,Ignacio Reina Correa,7.33,Aprobado
5948,Ángel Cuenca Mora,6.57,Aprobado
5949,Ana Hernández Conde,2.08,Suspenso
5950,Elisa León Delgado,4.27,Suspenso
5951,Alicia Durán Medina,3.85,Suspenso
5952,Celeste Montes Aguilar,4.98,Suspenso
5953,Lucas Aranda Ortiz,3.63,Suspenso
5954,Irene Garrido Jiménez,4.05,Suspenso
5955,Juan Pinto Conde,5.58,Aprobado
5956,Laura Alcaraz Flores,6.43,Aprobado
5957,David Ruiz Villar,4.94,Suspenso
5958,Gema Salas Pozo,6.0,Aprobado
5959,Daniela Pastor Romero,6.5,Aprobado
5960,Rocío Pozo Carrillo,4.95,Suspenso
5961,Noemí Palacios Alonso,5.33,Aprobado
5962,Ángel Del Valle Correa,5.82,Aprobado
5963,Alejandro Salas Castaño,5.18,Aprobado
5964,Óliver Luna Sánchez,3.02,Suspenso
5965,Verónica Bravo Carrillo,3.03,Suspenso
5966,Benjamín Espinosa Montoya,7.23,Aprobado
5967,Joaquín Ramos Ramírez,3.98,Suspenso
5968,Elisa Ferrer Molina,5.83,Aprobado
5969,Samuel Cordero Sierra,4.35,Suspenso
5970,Emilio Reina Suárez,3.37,Suspenso
5971,David Santos Luna,3.4,Suspenso
5972,Irene Serrano Bueno,5.35,Aprobado
5973,Patricia Reyes Peña,2.5,Suspenso
5974,Alberto Pizarro Palma,5.47,Aprobado
5975,Celeste Vicente Gallardo,6.98,Aprobado
5976,Rafael Cordero Cruz,3.7,Suspenso
5977,Julia Sierra Flores,2.73,Suspenso
5978,Isabel Herrera Pérez de León,7.9,Aprobado
5979,Mateo López Torres,7.37,Aprobado
5980,Rosa Cordero Quintero,3.4,Suspenso
5981,Adela Olivares Ortiz,2.35,Suspenso
5982,Carmen Ramos Domínguez,5.72,Aprobado
5983,Guillermo Pastor Pacheco,4.67,Suspenso
5984,Rosa Gil Correa,4.33,Suspenso
5985,Jorge Mora Santos,5.82,Aprobado
5986,Claudio Gómez Díaz,7.07,Aprobado
5987,Mireia Bravo Flores,5.68,Aprobado
5988,Noelia Gil Luna,6.0,Aprobado
5989,Daniela Blanco Herrera,5.83,Aprobado
